latitude,longitude,gps_altitude_m,distance_m,speed_km/s,climb_m,climb_m(delta),climb_rate_m/s,glide_ratio,bearing,delta_bearing,elapsed_time,delta_time,temp,pressure,humidity,dew_point,wind_speed,wind_deg
40.01566666666667,32.30895,1318,4.6525910058597475,16.74932762109509,2.0,39.0,2.0,2.3262955029298737,293,5.0,1072.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0157,32.308933333333336,1320,3.9652588667481163,14.274931920293218,3.0,40.0,3.0,1.3217529555827054,339,46.0,1073.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01573333333333,32.308933333333336,1322,3.701164486171313,13.324192150216726,2.0,40.0,2.0,1.8505822430856564,0,21.0,1074.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01578333333333,32.309,1323,7.950872453279623,28.623140831806644,2.0,41.0,2.0,3.9754362266398116,45,45.0,1075.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.015683333333335,32.3094,1327,13.578385548849171,48.882187975857015,2.0,34.0,2.0,6.789192774424586,123,17.0,1078.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.015566666666665,32.3095,1329,15.51437839606363,55.85176222582907,2.0,35.0,2.0,7.757189198031815,146,23.0,1079.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.015433333333334,32.30955,1331,15.407787425053119,55.46803473019123,3.0,39.0,3.0,5.135929141684373,163,17.0,1080.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0153,32.30956666666667,1333,14.872879635048001,53.542366686172805,3.0,42.0,3.0,4.957626545016001,174,11.0,1081.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01518333333333,32.30955,1336,13.031988925364047,46.91516013131057,2.0,43.0,2.0,6.515994462682023,186,12.0,1082.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014966666666666,32.309416666666664,1338,13.187304838355567,47.47429741808004,2.0,43.0,2.0,6.593652419177784,212,14.0,1084.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01486666666667,32.309333333333335,1340,13.187310279984558,47.474317007944414,2.0,43.0,2.0,6.593655139992279,212,0.0,1085.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0148,32.309216666666664,1343,12.409884487851361,44.675584156264904,2.0,43.0,2.0,6.2049422439256805,233,21.0,1086.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01476666666667,32.30911666666667,1347,9.3052818262159,33.49901457437724,4.0,44.0,4.0,2.326320456553975,246,13.0,1087.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01475,32.30903333333333,1350,7.35136088925064,26.464899201302302,4.0,45.0,4.0,1.83784022231266,255,9.0,1088.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014783333333334,32.309,1352,4.668775924742187,16.807593329071874,2.0,44.0,2.0,2.3343879623710935,322,67.0,1089.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01485,32.30898333333333,1354,7.537849021005292,27.136256475619053,2.0,44.0,2.0,3.768924510502646,349,27.0,1090.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0149,32.309016666666665,1356,6.238646628316079,22.459127861937887,3.0,44.0,3.0,2.0795488761053598,27,38.0,1091.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01493333333333,32.309083333333334,1359,6.789248209413127,24.441293553887256,3.0,45.0,3.0,2.263082736471042,56,29.0,1092.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01495,32.30916666666667,1362,7.351342479924657,26.464832927728768,3.0,45.0,3.0,2.450447493308219,75,19.0,1093.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01495,32.309266666666666,1363,8.537523125584865,30.735083252105515,2.0,45.0,2.0,4.268761562792433,89,14.0,1094.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0148,32.30963333333333,1367,12.409884487497774,44.67558415499199,2.0,46.0,2.0,6.204942243748887,126,10.0,1097.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01421666666667,32.30976666666667,1373,18.72336137159274,67.40410093773386,2.0,40.0,2.0,9.36168068579637,188,13.0,1101.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0141,32.30968333333333,1375,14.779266787758596,53.20536043593094,3.0,41.0,3.0,4.926422262586199,208,20.0,1102.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014,32.309583333333336,1378,14.006381114632305,50.4229720126763,3.0,43.0,3.0,4.668793704877435,217,9.0,1103.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01395,32.309466666666665,1380,11.403294893905912,41.05186161806129,2.0,43.0,2.0,5.701647446952956,240,23.0,1104.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01391666666667,32.30936666666667,1383,9.305378784842365,33.49936362543251,3.0,44.0,3.0,3.1017929282807883,246,6.0,1105.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0139,32.30928333333333,1385,7.351446240419607,26.465206465510587,3.0,45.0,3.0,2.450482080139869,255,9.0,1106.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0139,32.309216666666664,1388,5.691769307469462,20.490369506890065,3.0,44.0,3.0,1.897256435823154,270,15.0,1107.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.013933333333334,32.30916666666667,1390,5.649910171507393,20.339676617426615,2.0,42.0,2.0,2.8249550857536967,311,41.0,1108.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01396666666667,32.309133333333335,1393,4.668796187264045,16.807666274150563,3.0,43.0,3.0,1.5562653957546815,322,11.0,1109.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014,32.30911666666667,1395,3.9652705174967102,14.274973862988157,2.0,43.0,2.0,1.9826352587483551,339,17.0,1110.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01403333333333,32.30911666666667,1396,3.7011633973420777,13.32418823043148,2.0,42.0,2.0,1.8505816986710388,0,21.0,1111.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014133333333334,32.309333333333335,1399,8.735886285480422,31.44919062772952,2.0,37.0,2.0,4.367943142740211,77,26.0,1114.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014116666666666,32.309466666666665,1401,11.532942082383416,41.51859149658029,2.0,38.0,2.0,5.766471041191708,99,22.0,1115.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.014066666666665,32.309583333333336,1403,11.40328013272664,41.051808477815904,2.0,39.0,2.0,5.70164006636332,119,20.0,1116.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.013866666666665,32.309783333333336,1406,14.779277994544797,53.20540078036127,2.0,39.0,2.0,7.389638997272399,151,18.0,1118.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0132,32.30943333333333,1414,12.665282062803254,45.59501542609171,3.0,35.0,3.0,4.221760687601084,243,17.0,1124.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0132,32.30931666666667,1416,9.960698046163168,35.858512966187405,3.0,35.0,3.0,3.3202326820543893,270,27.0,1125.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.013216666666665,32.30925,1419,5.9851101559777105,21.54639656151976,4.0,36.0,4.0,1.4962775389944276,288,18.0,1126.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01323333333333,32.309216666666664,1420,3.3946827127560195,12.22085776592167,2.0,35.0,2.0,1.6973413563780098,303,15.0,1127.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.013283333333334,32.309216666666664,1421,5.5517443686520505,19.986279727147384,2.0,35.0,2.0,2.7758721843260252,0,57.0,1128.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01335,32.30965,1426,12.665259727344973,45.5949350184419,2.0,31.0,2.0,6.332629863672486,116,37.0,1133.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.013,32.3099,1431,16.896627674540095,60.82785962834434,2.0,29.0,2.0,8.448313837270048,170,19.0,1136.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01263333333333,32.30951666666667,1436,10.626180045975019,38.25424816551007,2.0,29.0,2.0,5.3130900229875095,249,13.0,1140.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01266666666667,32.309416666666664,1438,9.305525171659148,33.49989061797294,2.0,31.0,2.0,4.652762585829574,293,44.0,1141.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01283333333333,32.30955,1441,7.351555018256654,26.465598065723956,2.0,28.0,2.0,3.675777509128327,75,24.0,1145.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.0128,32.309783333333336,1444,10.626157371635562,38.254166537888025,2.0,25.0,2.0,5.313078685817781,110,21.0,1147.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.012033333333335,32.30963333333333,1448,13.578891371432853,48.88400893715827,3.0,21.0,3.0,4.526297123810951,236,15.0,1154.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01201666666667,32.309416666666664,1450,8.537888626312798,30.73639905472607,2.0,21.0,2.0,4.268944313156399,270,11.0,1156.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01148333333333,32.3096,1455,14.916692685044339,53.700093666159624,2.0,11.0,2.0,7.458346342522169,221,13.0,1169.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.010733333333334,32.309916666666666,1445,16.896637088264114,60.82789351775081,2.0,-3.0,2.0,8.448318544132057,189,5.0,1185.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.010466666666666,32.309783333333336,1449,15.861176663133406,57.100235987280264,2.0,-2.0,2.0,7.930588331566703,200,0.0,1187.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
40.01036666666667,32.30971666666667,1450,12.477454569715414,44.91883645097549,2.0,-1.0,2.0,6.238727284857707,207,7.0,1188.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.996066666666664,32.28703333333333,1144,14.794771491501548,53.26117736940557,2.0,-14.0,2.0,7.397385745750774,239,3.0,1421.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.996,32.2869,1148,13.581112938099789,48.892006577159236,4.0,-9.0,4.0,3.3952782345249473,236,3.0,1422.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99593333333333,32.28678333333333,1152,12.41207111009862,44.68345599635503,4.0,-4.0,4.0,3.103017777524655,233,3.0,1423.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99583333333333,32.286683333333336,1154,14.007733099442031,50.42783915799131,4.0,0.0,4.0,3.501933274860508,217,16.0,1424.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99575,32.28658333333333,1157,12.591498579299774,45.32939488547919,3.0,4.0,3.0,4.197166193099925,222,5.0,1425.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99563333333333,32.28648333333334,1159,15.515707778528466,55.856548002702475,3.0,8.0,3.0,5.171902592842822,213,9.0,1426.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99551666666667,32.2864,1164,14.78015910550435,53.20857277981566,2.0,11.0,2.0,7.390079552752175,208,5.0,1427.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99536666666667,32.28638333333333,1167,16.715888689837016,60.17719928341326,4.0,15.0,4.0,4.178972172459254,184,24.0,1428.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.995216666666664,32.28641666666667,1171,16.89670153937439,60.8281255417478,4.0,20.0,4.0,4.224175384843598,170,14.0,1429.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99508333333333,32.2865,1175,16.42629478084444,59.134661211039976,4.0,24.0,4.0,4.10657369521111,154,16.0,1430.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99496666666667,32.28661666666667,1178,16.342429800120918,58.83274728043531,3.0,28.0,3.0,5.447476600040306,142,12.0,1431.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99486666666667,32.28673333333333,1181,14.918281716921083,53.7058141809159,4.0,33.0,4.0,3.7295704292302707,138,4.0,1432.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99476666666666,32.28686666666667,1185,15.904207126317797,57.25514565474407,4.0,38.0,4.0,3.976051781579449,134,4.0,1433.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.994683333333334,32.287,1190,14.672192056304205,52.819891402695134,4.0,43.0,4.0,3.668048014076051,129,5.0,1434.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99463333333333,32.28713333333334,1193,12.668046223869021,45.60496640592848,3.0,46.0,3.0,4.222682074623007,116,13.0,1435.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.994616666666666,32.28725,1193,10.133801071838683,36.481683858619256,3.0,50.0,3.0,3.377933690612894,100,16.0,1436.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9947,32.287,1198,11.536124508595906,41.53004823094526,2.0,57.0,2.0,5.768062254297953,260,30.0,1440.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99465,32.286883333333336,1205,11.405736145874164,41.060650125146985,6.0,61.0,6.0,1.9009560243123607,240,20.0,1441.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99445,32.28675,1217,9.680877253132431,34.85115811127675,4.0,67.0,4.0,2.420219313283108,197,3.0,1444.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.994366666666664,32.286683333333336,1220,10.864179808006746,39.11104730882429,2.0,66.0,2.0,5.432089904003373,211,14.0,1445.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.994283333333335,32.2866,1222,11.673207548854394,42.02354717587582,2.0,65.0,2.0,5.836603774427197,217,6.0,1446.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.994166666666665,32.28653333333333,1227,14.149970696412083,50.9398945070835,3.0,66.0,3.0,4.716656898804028,203,14.0,1447.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99405,32.2865,1231,13.26312784435849,47.74726023969056,4.0,66.0,4.0,3.3157819610896224,192,11.0,1448.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.993916666666664,32.2865,1234,14.804602260856178,53.29656813908225,5.0,67.0,5.0,2.960920452171236,180,12.0,1449.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.993766666666666,32.286516666666664,1238,16.715886924289183,60.177192927441055,3.0,66.0,3.0,5.571962308096395,175,5.0,1450.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99361666666667,32.286516666666664,1240,16.655176701518275,59.95863612546579,3.0,66.0,3.0,5.551725567172759,180,5.0,1451.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99346666666667,32.2865,1244,16.71588659258659,60.17719173331172,3.0,65.0,3.0,5.571962197528863,184,4.0,1452.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99333333333333,32.28648333333334,1249,14.872867251700008,53.542322106120025,5.0,66.0,5.0,2.9745734503400016,185,1.0,1453.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99321666666667,32.28648333333334,1253,12.954025388694165,46.634491399298994,5.0,67.0,5.0,2.5908050777388327,180,5.0,1454.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.993116666666666,32.28653333333333,1256,11.89623957703839,42.826462477338204,5.0,69.0,5.0,2.379247915407678,159,21.0,1455.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99303333333334,32.28661666666667,1258,11.673285060315889,42.023826217137206,3.0,69.0,3.0,3.8910950201052965,142,17.0,1456.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99295,32.28671666666666,1260,12.591731816397331,45.33023453903039,2.0,70.0,2.0,6.295865908198666,137,5.0,1457.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99285,32.28681666666667,1262,14.00795509629197,50.42863834665109,2.0,73.0,2.0,7.003977548145985,142,5.0,1458.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99276666666667,32.28693333333333,1265,13.597435123625635,48.95076644505229,2.0,75.0,2.0,6.7987175618128175,132,10.0,1459.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9927,32.28706666666667,1267,13.581570110426794,48.89365239753646,3.0,76.0,3.0,4.527190036808931,123,9.0,1460.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99265,32.28718333333333,1269,11.405989078784017,41.06156068362246,2.0,72.0,2.0,5.702994539392009,119,4.0,1461.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99263333333333,32.287283333333335,1270,8.738500414904866,31.458601493657515,2.0,67.0,2.0,4.369250207452433,102,17.0,1462.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99268333333333,32.2874,1275,4.669324152442176,16.809566948791833,2.0,59.0,2.0,2.334662076221088,37,38.0,1464.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99271666666667,32.2874,1278,3.7011497437573304,13.32413907752639,3.0,60.0,3.0,1.2337165812524435,0,37.0,1465.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.992733333333334,32.287366666666664,1283,3.3953928173167376,12.223414142340255,3.0,61.0,3.0,1.1317976057722459,303,57.0,1466.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.992733333333334,32.28731666666667,1285,4.270145406741572,15.37252346426966,5.0,63.0,5.0,0.8540290813483145,270,33.0,1467.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9927,32.28723333333333,1289,8.021778356689783,28.878402084083216,4.0,63.0,4.0,2.0054445891724457,242,28.0,1468.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.992666666666665,32.28715,1292,8.021781416198955,28.87841309831624,4.0,62.0,4.0,2.005445354049739,242,0.0,1469.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9926,32.28703333333333,1296,12.41245736962995,44.68484653066782,2.0,61.0,2.0,6.206228684814975,233,9.0,1470.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99251666666667,32.2869,1300,14.672469112080728,52.820888803490625,4.0,62.0,4.0,3.668117278020182,230,3.0,1471.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9924,32.28678333333333,1303,16.342652620852473,58.8335494350689,4.0,63.0,4.0,4.085663155213118,217,13.0,1472.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99225,32.2867,1308,18.11203403575255,65.20332252870918,4.0,62.0,4.0,4.528008508938138,203,14.0,1473.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9921,32.28665,1312,17.193871120322186,61.897936033159866,5.0,62.0,5.0,3.4387742240644372,194,9.0,1474.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99195,32.28665,1318,16.65517189871536,59.95861883537529,4.0,61.0,4.0,4.16379297467884,180,14.0,1475.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.991816666666665,32.286683333333336,1321,15.075820134077514,54.272952482679045,6.0,64.0,6.0,2.512636689012919,169,11.0,1476.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9917,32.286766666666665,1323,14.780342350102565,53.209232460369236,4.0,66.0,4.0,3.695085587525641,151,18.0,1477.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9916,32.28686666666667,1325,14.008048109118915,50.428973192828096,3.0,67.0,3.0,4.669349369706305,142,9.0,1478.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99155,32.28698333333333,1327,11.40612818782045,41.06206147615362,2.0,67.0,2.0,5.703064093910225,119,23.0,1479.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99151666666667,32.2871,1329,10.629052195897751,38.264587905231906,2.0,66.0,2.0,5.3145260979488755,110,9.0,1480.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99153333333334,32.2872,1330,8.738636260934635,31.45909053936469,2.0,66.0,2.0,4.369318130467318,77,33.0,1481.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99158333333333,32.28731666666667,1335,4.669351435491761,16.80966516777034,2.0,66.0,2.0,2.3346757177458803,37,38.0,1483.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.991616666666665,32.28735,1337,4.669350610896511,16.80966219922744,3.0,67.0,3.0,1.5564502036321703,37,0.0,1484.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99165,32.287333333333336,1340,3.9654236993735332,14.27552531774472,2.0,66.0,2.0,1.9827118496867666,339,58.0,1485.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99166666666667,32.287333333333336,1345,1.8505745380552476,6.662068336998892,4.0,67.0,4.0,0.4626436345138119,0,21.0,1486.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.991683333333334,32.2873,1350,3.3954291808213037,12.223545050956695,5.0,67.0,5.0,0.6790858361642608,303,57.0,1487.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99166666666667,32.28723333333333,1354,5.986808738148188,21.552511457333477,5.0,68.0,5.0,1.1973617476296377,251,52.0,1488.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99165,32.287166666666664,1357,5.986810052543553,21.55251618915679,4.0,68.0,4.0,1.4967025131358882,251,0.0,1489.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.991616666666665,32.28706666666667,1361,9.307921982089264,33.508519135521354,4.0,70.0,4.0,2.326980495522316,246,5.0,1490.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99155,32.28693333333333,1365,13.581729423298771,48.89422592387558,4.0,70.0,4.0,3.395432355824693,236,10.0,1491.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99146666666667,32.286833333333334,1369,12.591855373744627,45.330679345480654,4.0,70.0,4.0,3.1479638434361568,222,14.0,1492.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99133333333333,32.28675,1374,16.426454753923103,59.13523711412318,4.0,70.0,4.0,4.106613688480776,205,17.0,1493.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.991166666666665,32.28671666666666,1375,18.723433907679436,67.40436206764598,3.0,68.0,3.0,6.2411446358931455,188,17.0,1494.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99098333333333,32.28673333333333,1379,20.406023391413136,73.4616842090873,3.0,67.0,3.0,6.802007797137712,176,12.0,1495.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.990833333333335,32.2868,1384,17.601494861320642,63.36538150075431,3.0,64.0,3.0,5.867164953773547,161,15.0,1496.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99073333333333,32.286883333333336,1389,13.188623040178658,47.479042944643176,6.0,66.0,6.0,2.1981038400297765,147,14.0,1497.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99066666666667,32.286966666666665,1393,10.268758323998172,36.96752996639342,5.0,68.0,5.0,2.0537516647996346,136,11.0,1498.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.990633333333335,32.28705,1394,8.021968046934054,28.879084968962598,5.0,71.0,5.0,1.6043936093868107,117,19.0,1499.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9907,32.28725,1404,4.669373346125033,16.80974404605012,3.0,71.0,3.0,1.5564577820416776,37,25.0,1502.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99073333333333,32.287216666666666,1409,4.669372518347129,16.809741066049664,5.0,74.0,5.0,0.9338745036694258,322,75.0,1503.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99073333333333,32.28713333333334,1414,7.117116587462064,25.62161971486343,5.0,76.0,5.0,1.423423317492413,270,52.0,1504.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99068333333334,32.28703333333333,1417,10.186387976224314,36.67099671440753,6.0,80.0,6.0,1.697731329370719,236,34.0,1505.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.9906,32.28691666666667,1421,13.597663454715413,48.951588436975484,4.0,80.0,4.0,3.399415863678853,227,9.0,1506.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99048333333333,32.28681666666667,1424,15.516051194698571,55.85778430091486,3.0,78.0,3.0,5.172017064899523,213,14.0,1507.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99033333333333,32.28675,1427,17.601506926859056,63.3654249366926,3.0,76.0,3.0,5.867168975619685,198,15.0,1508.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99016666666667,32.28671666666666,1431,18.723437053029357,67.40437339090569,3.0,75.0,3.0,6.2411456843431194,188,10.0,1509.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.99,32.28673333333333,1435,18.560404028371853,66.81745450213867,4.0,75.0,4.0,4.640101007092963,175,13.0,1510.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989866666666664,32.28681666666667,1438,16.426517318974927,59.13546234830974,3.0,74.0,3.0,5.475505772991642,154,21.0,1511.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989783333333335,32.28693333333333,1442,13.597749515441093,48.951898255587935,4.0,74.0,4.0,3.399437378860273,132,22.0,1512.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.28705,1445,11.406357922049118,41.06288851937683,5.0,75.0,5.0,2.2812715844098235,119,13.0,1513.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.287166666666664,1447,9.964108521191942,35.870790676290994,3.0,75.0,3.0,3.321369507063981,89,30.0,1514.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.28725,1451,7.117220372713671,25.621993341769215,3.0,75.0,3.0,2.372406790904557,89,0.0,1515.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.287333333333336,1455,7.117220372713671,25.621993341769215,4.0,76.0,4.0,1.7793050931784178,89,0.0,1516.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.287416666666665,1458,7.117220372106819,25.62199333958455,3.0,73.0,3.0,2.372406790702273,89,0.0,1517.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.2875,1460,7.117220372713671,25.621993341769215,3.0,71.0,3.0,2.372406790904557,89,0.0,1518.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.98975,32.28755,1462,4.6540688350187,16.754647806067318,2.0,68.0,2.0,2.32703441750935,66,23.0,1519.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989783333333335,32.28758333333333,1466,4.66939608029017,16.80982588904461,3.0,70.0,3.0,1.5564653600967233,37,29.0,1520.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.98981666666667,32.28756666666666,1469,3.965436265237263,14.275570554854147,4.0,73.0,4.0,0.9913590663093157,339,58.0,1521.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.98981666666667,32.2875,1473,5.693769378654376,20.497569763155752,3.0,73.0,3.0,1.8979231262181253,270,69.0,1522.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989783333333335,32.287416666666665,1477,8.022046062629812,28.879365825467325,4.0,72.0,4.0,2.005511515657453,242,28.0,1523.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
39.989733333333334,32.287333333333336,1481,9.02642806963464,32.4951410506847,5.0,72.0,5.0,1.805285613926928,231,11.0,1524.0,1.0,24.36,1010.0,36.0,8.34,3.78,358.0
