lat,lon,datetime,dt,temp,pressure,humidity,dew_point,wind_speed,wind_deg
37.4,29.9,2020-06-26 13:00:00+00:00,1593176400,29.3,1010,32,10.91,3.74,12
37.3,29.9,2020-06-26 13:00:00+00:00,1593176400,30.37,1010,30,10.87,3.41,10
37.3,29.8,2020-06-26 13:00:00+00:00,1593176400,30.35,1010,26,8.72,3.14,344
37.2,29.8,2020-06-26 13:00:00+00:00,1593176400,29.11,1010,26,7.67,3.14,344
37.2,29.7,2020-06-26 13:00:00+00:00,1593176400,28.13,1010,26,6.84,3.14,344
37.1,29.7,2020-06-26 13:00:00+00:00,1593176400,29.35,1011,31,10.48,2.83,314
37.1,29.7,2020-06-26 14:00:00+00:00,1593180000,29.64,1010,33,11.67,2.82,319
37.0,29.7,2020-06-26 14:00:00+00:00,1593180000,26.57,1010,33,9.0,2.82,319
37.0,29.6,2020-06-26 14:00:00+00:00,1593180000,25.01,1010,36,8.92,3.05,285
36.9,29.6,2020-06-26 14:00:00+00:00,1593180000,27.0,1010,36,10.67,3.05,285
36.8,29.6,2020-06-26 14:00:00+00:00,1593180000,30.69,1010,38,14.75,2.67,268
36.8,29.5,2020-06-26 14:00:00+00:00,1593180000,27.59,1010,36,11.19,3.05,285
39.0,32.5,2018-07-15 11:00:00+00:00,1531652400,27.98,1007,30,8.81,4.88,337
39.0,32.5,2018-07-15 12:00:00+00:00,1531656000,28.48,1007,28,8.22,4.91,337
38.9,32.5,2018-07-15 12:00:00+00:00,1531656000,28.96,1007,28,8.63,4.91,337
38.8,32.5,2018-07-15 12:00:00+00:00,1531656000,29.33,1007,28,8.95,4.91,337
38.7,32.5,2018-07-15 12:00:00+00:00,1531656000,28.94,1006,30,9.64,4.76,343
38.7,32.6,2018-07-15 12:00:00+00:00,1531656000,29.12,1006,30,9.79,4.76,343
38.6,32.6,2018-07-15 12:00:00+00:00,1531656000,28.98,1006,30,9.67,4.36,345
38.5,32.6,2018-07-15 12:00:00+00:00,1531656000,28.48,1006,30,9.24,4.36,345
38.5,32.6,2018-07-15 13:00:00+00:00,1531659600,28.59,1006,28,8.31,4.29,343
38.4,32.6,2018-07-15 13:00:00+00:00,1531659600,28.86,1006,28,8.54,4.29,343
38.3,32.6,2018-07-15 13:00:00+00:00,1531659600,29.13,1006,28,8.78,4.31,345
38.2,32.6,2018-07-15 13:00:00+00:00,1531659600,29.05,1006,28,8.71,4.31,345
38.1,32.6,2018-07-15 13:00:00+00:00,1531659600,28.96,1007,28,8.63,6.2,320
38.1,32.6,2018-07-15 14:00:00+00:00,1531663200,29.09,1006,28,8.74,6.7,340
38.0,32.6,2018-07-15 14:00:00+00:00,1531663200,28.75,1006,28,8.45,6.7,340
38.0,32.7,2018-07-15 14:00:00+00:00,1531663200,28.93,1005,28,8.6,6.7,340
37.9,32.7,2018-07-15 14:00:00+00:00,1531663200,29.07,1005,28,8.72,6.7,340
37.8,32.7,2018-07-15 14:00:00+00:00,1531663200,29.14,1005,28,8.78,4.21,5
37.7,32.7,2018-07-15 14:00:00+00:00,1531663200,29.64,1005,28,9.21,4.21,5
37.7,32.7,2018-07-15 15:00:00+00:00,1531666800,29.36,1005,27,8.43,4.15,7
37.6,32.7,2018-07-15 15:00:00+00:00,1531666800,29.3,1005,27,8.38,3.84,14
37.5,32.7,2018-07-15 15:00:00+00:00,1531666800,29.62,1005,27,8.66,3.84,14
37.3,37.2,2018-06-16 08:00:00+00:00,1529136000,26.22,1009,41,11.94,4.02,293
37.3,37.2,2018-06-16 09:00:00+00:00,1529139600,27.24,1008,35,10.46,4.23,294
37.3,37.3,2018-06-16 09:00:00+00:00,1529139600,29.89,1008,35,12.78,4.23,294
37.3,37.4,2018-06-16 09:00:00+00:00,1529139600,31.03,1008,31,11.93,4.21,296
37.3,37.5,2018-06-16 09:00:00+00:00,1529139600,32.66,1008,31,13.34,3.39,286
37.3,37.5,2018-06-16 10:00:00+00:00,1529143200,34.31,1008,23,10.22,3.36,286
37.3,37.6,2018-06-16 10:00:00+00:00,1529143200,33.63,1008,24,10.28,4.12,293
37.3,37.7,2018-06-16 10:00:00+00:00,1529143200,33.98,1007,22,9.28,3.72,295
37.3,37.8,2018-06-16 10:00:00+00:00,1529143200,34.25,1007,22,9.5,3.72,295
37.3,37.9,2018-06-16 10:00:00+00:00,1529143200,34.1,1007,22,9.38,3.49,294
37.3,38.0,2018-06-16 10:00:00+00:00,1529143200,33.45,1006,21,8.16,2.75,280
37.3,38.0,2018-06-16 11:00:00+00:00,1529146800,33.88,1006,20,7.79,3.44,272
37.3,38.1,2018-06-16 11:00:00+00:00,1529146800,34.1,1006,21,8.69,4.26,280
37.3,38.2,2018-06-16 11:00:00+00:00,1529146800,34.4,1006,22,9.63,4.72,283
37.3,38.3,2018-06-16 11:00:00+00:00,1529146800,33.53,1006,22,8.91,4.72,283
37.2,38.4,2018-06-16 11:00:00+00:00,1529146800,33.77,1007,24,10.4,4.83,288
37.2,38.5,2018-06-16 11:00:00+00:00,1529146800,33.18,1007,24,9.91,4.83,288
37.2,38.6,2018-06-16 11:00:00+00:00,1529146800,32.05,1007,20,6.29,3.1,280
37.2,38.6,2018-06-16 12:00:00+00:00,1529150400,33.21,1006,18,5.71,2.6,290
37.2,38.7,2018-06-16 12:00:00+00:00,1529150400,34.26,1006,18,6.56,2.6,290
37.2,38.8,2018-06-16 12:00:00+00:00,1529150400,34.97,1006,18,7.14,2.6,290
37.2,38.9,2018-06-16 12:00:00+00:00,1529150400,34.95,1006,18,7.12,2.6,290
37.2,39.0,2018-06-16 12:00:00+00:00,1529150400,35.22,1006,25,12.23,4.34,290
37.2,39.1,2018-06-16 12:00:00+00:00,1529150400,35.5,1006,25,12.47,4.34,290
37.1,39.1,2018-06-16 12:00:00+00:00,1529150400,35.98,1005,21,10.23,4.41,285
37.1,39.1,2018-06-16 13:00:00+00:00,1529154000,36.66,1005,18,8.5,4.34,283
37.2,39.1,2018-06-16 13:00:00+00:00,1529154000,36.18,1005,22,11.1,4.05,291
37.2,39.2,2018-06-16 13:00:00+00:00,1529154000,35.68,1005,22,10.68,4.62,290
37.1,39.2,2018-06-16 13:00:00+00:00,1529154000,36.45,1005,19,9.13,5.3,286
37.1,39.3,2018-06-16 13:00:00+00:00,1529154000,35.1,1005,19,8.03,5.3,286
37.1,39.4,2018-06-16 13:00:00+00:00,1529154000,35.66,1005,21,9.97,5.61,287
37.1,39.5,2018-06-16 13:00:00+00:00,1529154000,35.62,1005,23,11.3,4.82,289
37.1,39.6,2018-06-16 13:00:00+00:00,1529154000,35.63,1005,21,9.95,5.61,287
37.1,39.6,2018-06-16 14:00:00+00:00,1529157600,35.5,1005,19,8.36,5.67,285
37.1,39.7,2018-06-16 14:00:00+00:00,1529157600,35.81,1004,20,9.37,5.53,285
37.1,39.8,2018-06-16 14:00:00+00:00,1529157600,35.82,1004,20,9.38,5.53,285
37.1,39.9,2018-06-16 14:00:00+00:00,1529157600,36.15,1004,20,9.65,4.79,284
37.1,40.0,2018-06-16 14:00:00+00:00,1529157600,36.34,1005,22,11.23,4.51,281
37.1,40.1,2018-06-16 14:00:00+00:00,1529157600,35.82,1004,20,9.38,4.79,284
37.1,40.2,2018-06-16 14:00:00+00:00,1529157600,35.92,1004,23,11.55,4.82,281
37.1,40.2,2018-06-16 15:00:00+00:00,1529161200,35.81,1004,21,10.09,4.43,282
37.1,40.3,2018-06-16 15:00:00+00:00,1529161200,35.04,1004,21,9.46,4.43,282
37.0,40.3,2018-06-16 15:00:00+00:00,1529161200,35.93,1004,21,10.19,4.43,282
37.0,40.4,2018-06-16 15:00:00+00:00,1529161200,36.05,1004,23,11.66,4.42,283
37.1,40.4,2018-06-16 15:00:00+00:00,1529161200,35.25,1004,23,11.0,4.42,283
37.1,40.5,2018-06-16 15:00:00+00:00,1529161200,35.21,1005,17,6.5,5.66,280
37.1,40.6,2018-06-16 15:00:00+00:00,1529161200,34.7,1004,17,6.09,5.66,280
40.6,34.2,2020-07-06 08:00:00+00:00,1594022400,31.77,1005,38,15.71,3.12,64
40.6,34.3,2020-07-06 08:00:00+00:00,1594022400,31.21,1005,38,15.21,3.12,64
40.5,34.2,2020-07-06 08:00:00+00:00,1594022400,30.91,1005,38,14.95,3.12,64
40.5,34.2,2020-07-06 09:00:00+00:00,1594026000,32.48,1004,34,14.6,3.4,61
40.5,34.1,2020-07-06 09:00:00+00:00,1594026000,32.47,1004,33,14.13,2.89,76
40.4,34.1,2020-07-06 09:00:00+00:00,1594026000,33.06,1004,33,14.65,2.89,76
40.4,34.0,2020-07-06 09:00:00+00:00,1594026000,33.69,1004,33,15.19,2.89,76
40.3,34.0,2020-07-06 09:00:00+00:00,1594026000,32.94,1004,33,14.54,2.89,76
40.3,33.9,2020-07-06 09:00:00+00:00,1594026000,33.16,1004,34,15.2,3.37,50
40.3,33.9,2020-07-06 10:00:00+00:00,1594029600,34.84,1003,27,13.08,3.24,43
40.2,33.9,2020-07-06 10:00:00+00:00,1594029600,32.9,1003,27,11.44,3.24,43
40.2,33.8,2020-07-06 10:00:00+00:00,1594029600,33.43,1003,26,11.32,3.03,55
40.1,33.8,2020-07-06 10:00:00+00:00,1594029600,32.09,1004,27,10.75,3.21,41
40.1,33.7,2020-07-06 10:00:00+00:00,1594029600,31.76,1004,27,10.47,3.21,41
40.1,33.7,2020-07-06 11:00:00+00:00,1594033200,32.81,1003,24,9.6,3.19,37
40.0,33.7,2020-07-06 11:00:00+00:00,1594033200,32.39,1003,24,9.25,3.19,37
40.0,33.6,2020-07-06 11:00:00+00:00,1594033200,32.71,1003,23,8.88,3.23,42
39.9,33.6,2020-07-06 11:00:00+00:00,1594033200,32.95,1003,25,10.33,2.1,350
39.9,33.5,2020-07-06 11:00:00+00:00,1594033200,33.32,1003,23,9.39,3.23,42
39.8,33.5,2020-07-06 11:00:00+00:00,1594033200,34.88,1003,23,10.69,3.23,42
39.7,33.5,2020-07-06 11:00:00+00:00,1594033200,32.53,1003,25,9.97,2.1,350
39.7,33.4,2020-07-06 11:00:00+00:00,1594033200,33.5,1003,25,10.79,2.1,350
39.7,33.4,2020-07-06 12:00:00+00:00,1594036800,34.26,1002,20,8.1,1.5,30
39.7,33.3,2020-07-06 12:00:00+00:00,1594036800,30.77,1002,21,5.95,2.7,42
39.6,33.3,2020-07-06 12:00:00+00:00,1594036800,34.17,1002,20,8.03,2.68,37
39.5,33.3,2020-07-06 12:00:00+00:00,1594036800,35.34,1002,20,8.98,2.68,37
39.5,33.2,2020-07-06 12:00:00+00:00,1594036800,34.32,1002,20,8.15,2.68,37
39.4,33.2,2020-07-06 12:00:00+00:00,1594036800,34.82,1002,20,8.56,2.68,37
39.4,33.2,2020-07-06 13:00:00+00:00,1594040400,35.12,1001,19,8.05,2.7,39
39.4,33.1,2020-07-06 13:00:00+00:00,1594040400,34.57,1001,20,8.36,2.8,50
39.3,33.1,2020-07-06 13:00:00+00:00,1594040400,34.63,1001,19,7.65,2.82,46
39.2,33.1,2020-07-06 13:00:00+00:00,1594040400,34.11,1001,19,7.23,2.82,46
39.1,33.1,2020-07-06 13:00:00+00:00,1594040400,34.3,1001,21,8.85,2.47,54
39.1,33.0,2020-07-06 13:00:00+00:00,1594040400,34.2,1001,19,7.3,2.82,46
39.0,33.0,2020-07-06 13:00:00+00:00,1594040400,34.05,1001,21,8.65,2.47,54
39.0,33.0,2020-07-06 14:00:00+00:00,1594044000,34.16,1000,19,7.27,2.34,57
38.9,33.0,2020-07-06 14:00:00+00:00,1594044000,34.08,1000,19,7.2,2.34,57
38.8,33.0,2020-07-06 14:00:00+00:00,1594044000,34.58,1000,15,4.2,2.1,80
38.8,32.9,2020-07-06 14:00:00+00:00,1594044000,34.52,1001,15,4.15,2.1,80
38.7,32.9,2020-07-06 14:00:00+00:00,1594044000,33.55,1001,15,3.38,2.1,80
38.7,32.9,2020-07-06 15:00:00+00:00,1594047600,33.12,1000,16,3.96,3.6,50
38.6,32.9,2020-07-06 15:00:00+00:00,1594047600,32.98,1001,16,3.84,3.6,50
38.5,32.9,2020-07-06 15:00:00+00:00,1594047600,33.36,1001,16,4.15,3.6,50
38.5,32.8,2020-07-06 15:00:00+00:00,1594047600,33.2,1000,22,8.63,2.75,80
38.4,32.8,2020-07-06 15:00:00+00:00,1594047600,33.1,1000,22,8.55,2.75,80
38.4,32.8,2020-07-06 16:00:00+00:00,1594051200,32.55,1001,21,7.41,2.79,101
38.3,32.8,2020-07-06 16:00:00+00:00,1594051200,32.5,1001,19,5.92,2.86,68
37.3,38.1,2018-06-16 10:00:00+00:00,1529143200,33.67,1007,22,9.02,3.49,294
37.2,38.2,2018-06-16 11:00:00+00:00,1529146800,34.13,1006,22,9.4,4.72,283
37.2,38.3,2018-06-16 11:00:00+00:00,1529146800,33.69,1006,22,9.04,4.72,283
37.2,38.5,2018-06-16 12:00:00+00:00,1529150400,34.37,1006,22,9.6,5.03,284
37.2,38.7,2018-06-16 13:00:00+00:00,1529154000,35.08,1006,20,8.77,4.75,286
37.1,38.7,2018-06-16 13:00:00+00:00,1529154000,35.28,1005,17,6.55,4.88,278
37.2,38.8,2018-06-16 13:00:00+00:00,1529154000,35.58,1006,20,9.18,1.5,290
37.1,38.8,2018-06-16 13:00:00+00:00,1529154000,35.74,1005,20,9.31,1.5,290
37.2,38.9,2018-06-16 13:00:00+00:00,1529154000,35.63,1005,20,9.22,1.5,290
37.1,38.9,2018-06-16 13:00:00+00:00,1529154000,36.58,1005,20,10.0,1.5,290
37.2,39.0,2018-06-16 13:00:00+00:00,1529154000,35.88,1005,22,10.85,4.05,291
37.2,39.1,2018-06-16 14:00:00+00:00,1529157600,36.18,1005,19,8.91,4.15,283
37.2,39.2,2018-06-16 14:00:00+00:00,1529157600,35.68,1005,19,8.5,4.57,285
37.2,39.3,2018-06-16 14:00:00+00:00,1529157600,35.17,1005,19,8.09,4.57,285
37.2,39.4,2018-06-16 14:00:00+00:00,1529157600,35.14,1005,20,8.82,4.79,286
37.2,39.5,2018-06-16 14:00:00+00:00,1529157600,35.47,1005,20,9.09,4.79,286
37.2,39.6,2018-06-16 14:00:00+00:00,1529157600,35.4,1005,20,9.03,4.79,286
37.2,39.7,2018-06-16 14:00:00+00:00,1529157600,35.47,1005,21,9.82,4.77,284
37.2,39.7,2018-06-16 15:00:00+00:00,1529161200,35.52,1005,19,8.37,4.46,285
37.2,39.8,2018-06-16 15:00:00+00:00,1529161200,35.55,1005,19,8.4,4.46,285
37.2,39.9,2018-06-16 15:00:00+00:00,1529161200,35.53,1005,20,9.14,4.36,280
37.1,39.9,2018-06-16 15:00:00+00:00,1529161200,36.14,1004,18,8.08,4.46,287
37.1,40.0,2018-06-16 15:00:00+00:00,1529161200,36.31,1005,20,9.78,4.36,280
37.1,40.1,2018-06-16 15:00:00+00:00,1529161200,35.71,1004,18,7.73,4.46,287
38.5,30.7,2022-07-16 14:00:00+00:00,1657980000,27.84,1010,37,11.82,2.91,18
38.5,30.6,2022-07-16 15:00:00+00:00,1657983600,27.28,1010,37,11.33,3.35,29
38.4,30.6,2022-07-16 15:00:00+00:00,1657983600,25.24,1010,37,9.53,3.35,29
37.0,29.3,2024-06-03 09:00:00+00:00,1717405200,26.75,1014,32,8.7,0.9,27
37.1,29.3,2024-06-03 09:00:00+00:00,1717405200,26.23,1014,32,8.25,0.9,27
37.1,29.4,2024-06-03 09:00:00+00:00,1717405200,26.82,1016,33,9.21,2.07,26
37.1,29.3,2024-06-03 10:00:00+00:00,1717408800,27.46,1014,30,8.36,0.34,47
37.2,29.3,2024-06-03 10:00:00+00:00,1717408800,30.37,1014,29,10.36,1.84,37
37.2,29.4,2024-06-03 10:00:00+00:00,1717408800,27.99,1014,26,6.72,2.15,41
37.3,29.4,2024-06-03 10:00:00+00:00,1717408800,28.25,1014,26,6.94,2.15,41
37.3,29.4,2024-06-03 11:00:00+00:00,1717412400,28.96,1014,25,6.97,1.62,41
37.3,29.3,2024-06-03 11:00:00+00:00,1717412400,31.36,1014,28,10.68,1.11,32
37.4,29.3,2024-06-03 11:00:00+00:00,1717412400,28.83,1013,25,6.86,1.71,27
37.4,29.2,2024-06-03 11:00:00+00:00,1717412400,27.47,1013,25,5.71,1.71,27
37.5,29.2,2024-06-03 11:00:00+00:00,1717412400,30.85,1013,25,8.56,1.71,27
37.5,29.2,2024-06-03 12:00:00+00:00,1717416000,31.65,1012,22,7.35,1.7,16
37.6,29.2,2024-06-03 12:00:00+00:00,1717416000,33.21,1012,22,8.64,1.7,16
37.6,29.3,2024-06-03 12:00:00+00:00,1717416000,35.63,1012,22,10.64,1.7,16
37.5,29.3,2024-06-03 12:00:00+00:00,1717416000,34.79,1012,22,9.95,1.7,16
37.5,29.4,2024-06-03 12:00:00+00:00,1717416000,35.1,1013,23,10.87,1.74,34
37.5,29.5,2024-06-03 12:00:00+00:00,1717416000,32.26,1013,23,8.51,1.74,34
37.5,29.5,2024-06-03 13:00:00+00:00,1717419600,32.74,1013,22,8.25,1.61,16
37.5,29.6,2024-06-03 13:00:00+00:00,1717419600,31.37,1013,22,7.12,1.61,16
37.5,29.7,2024-06-03 13:00:00+00:00,1717419600,30.83,1013,23,7.32,1.85,35
37.5,29.8,2024-06-03 13:00:00+00:00,1717419600,31.57,1013,23,7.94,1.85,35
37.5,29.9,2024-06-03 13:00:00+00:00,1717419600,30.88,1013,25,8.59,2.52,47
37.6,29.9,2024-06-03 13:00:00+00:00,1717419600,31.85,1013,25,9.4,2.52,47
37.6,29.9,2024-06-03 14:00:00+00:00,1717423200,31.65,1013,24,8.63,2.67,51
37.6,30.0,2024-06-03 14:00:00+00:00,1717423200,35.21,1012,23,10.96,2.46,66
37.5,29.9,2024-06-03 14:00:00+00:00,1717423200,30.71,1013,24,7.84,2.67,51
37.4,29.9,2024-06-03 14:00:00+00:00,1717423200,31.36,1013,24,8.39,2.67,51
37.4,29.8,2024-06-03 14:00:00+00:00,1717423200,31.19,1012,22,6.97,2.03,29
37.4,29.8,2024-06-03 15:00:00+00:00,1717426800,30.75,1012,20,5.23,1.58,41
37.4,29.7,2024-06-03 15:00:00+00:00,1717426800,28.61,1012,20,3.47,1.58,41
37.3,29.7,2024-06-03 15:00:00+00:00,1717426800,30.03,1013,21,5.34,0.47,32
37.3,29.6,2024-06-03 15:00:00+00:00,1717426800,31.49,1013,22,7.22,0.7,258
37.2,29.6,2024-06-03 15:00:00+00:00,1717426800,30.99,1013,22,6.8,0.7,258
37.1,29.6,2024-06-03 15:00:00+00:00,1717426800,31.84,1014,36,14.93,1.69,278
37.1,29.6,2024-06-03 16:00:00+00:00,1717430400,30.64,1014,36,13.87,1.61,271
37.1,29.5,2024-06-03 16:00:00+00:00,1717430400,26.67,1013,21,2.56,1.14,248
37.1,29.4,2024-06-03 16:00:00+00:00,1717430400,25.75,1014,36,9.57,1.61,271
37.0,29.4,2024-06-03 16:00:00+00:00,1717430400,26.45,1014,36,10.19,1.61,271
37.0,29.3,2024-06-03 16:00:00+00:00,1717430400,24.74,1013,41,10.61,1.94,243
40.0,32.4,2019-07-06 09:00:00+00:00,1562403600,22.76,1009,44,9.89,2.6,270
39.8,32.4,2019-07-06 10:00:00+00:00,1562407200,29.92,1008,35,12.81,2.44,329
39.8,32.5,2019-07-06 10:00:00+00:00,1562407200,27.1,1008,33,9.46,1.61,325
39.7,32.5,2019-07-06 10:00:00+00:00,1562407200,27.82,1008,35,10.97,2.44,329
39.7,32.4,2019-07-06 10:00:00+00:00,1562407200,30.36,1008,35,13.2,2.44,329
39.5,32.4,2019-07-06 11:00:00+00:00,1562410800,29.59,1008,33,11.63,2.74,333
39.4,32.4,2019-07-06 11:00:00+00:00,1562410800,29.05,1008,33,11.16,2.74,333
39.2,32.4,2019-07-06 12:00:00+00:00,1562414400,28.83,1008,34,11.42,2.8,337
39.1,32.4,2019-07-06 12:00:00+00:00,1562414400,30.04,1008,37,13.77,3.07,346
39.0,32.4,2019-07-06 12:00:00+00:00,1562414400,28.06,1008,37,12.02,3.07,346
38.9,32.4,2019-07-06 12:00:00+00:00,1562414400,28.31,1008,37,12.24,3.07,346
38.9,32.4,2019-07-06 13:00:00+00:00,1562418000,28.99,1007,35,11.99,3.16,350
38.8,32.4,2019-07-06 13:00:00+00:00,1562418000,28.48,1007,36,11.97,3.1,358
38.8,32.5,2019-07-06 13:00:00+00:00,1562418000,29.2,1007,35,12.18,3.16,350
38.7,32.5,2019-07-06 13:00:00+00:00,1562418000,28.61,1007,36,12.09,3.1,358
38.6,32.5,2019-07-06 13:00:00+00:00,1562418000,28.91,1007,36,12.35,3.1,358
38.6,32.5,2019-07-06 14:00:00+00:00,1562421600,29.09,1007,34,11.64,3.11,360
38.5,32.5,2019-07-06 14:00:00+00:00,1562421600,28.75,1007,34,11.35,3.0,5
38.4,32.5,2019-07-06 14:00:00+00:00,1562421600,28.53,1007,34,11.15,3.0,5
38.4,32.6,2019-07-06 14:00:00+00:00,1562421600,28.54,1007,34,11.16,3.0,5
38.3,32.6,2019-07-06 14:00:00+00:00,1562421600,28.8,1007,34,11.39,3.37,360
38.2,32.6,2019-07-06 14:00:00+00:00,1562421600,28.68,1007,34,11.28,3.37,360
38.2,32.6,2019-07-06 15:00:00+00:00,1562425200,28.65,1007,34,11.26,3.5,4
38.1,32.6,2019-07-06 15:00:00+00:00,1562425200,28.92,1007,21,4.42,6.7,350
38.1,32.7,2019-07-06 15:00:00+00:00,1562425200,27.53,1006,21,3.27,6.7,350
38.0,32.7,2019-07-06 15:00:00+00:00,1562425200,28.97,1006,21,4.46,6.7,350
37.9,32.7,2019-07-06 15:00:00+00:00,1562425200,28.97,1006,21,4.46,6.7,350
37.9,32.8,2019-07-06 15:00:00+00:00,1562425200,29.75,1006,34,12.22,4.11,3
37.8,32.8,2019-07-06 15:00:00+00:00,1562425200,29.74,1006,32,11.29,4.3,1
37.8,32.8,2019-07-06 16:00:00+00:00,1562428800,29.44,1006,30,10.07,4.46,11
37.7,32.8,2019-07-06 16:00:00+00:00,1562428800,29.57,1006,30,10.18,4.46,11
40.0,32.3,2018-07-14 09:00:00+00:00,1531558800,27.35,1008,39,12.19,3.13,11
40.0,32.3,2018-07-14 10:00:00+00:00,1531562400,28.03,1007,37,11.99,2.34,354
40.0,32.4,2018-07-14 10:00:00+00:00,1531562400,25.94,1007,40,11.32,6.2,330
39.9,32.4,2018-07-14 10:00:00+00:00,1531562400,29.0,1007,39,13.66,2.45,2
39.8,32.4,2018-07-14 10:00:00+00:00,1531562400,29.46,1007,38,13.66,3.09,348
39.7,32.4,2018-07-14 10:00:00+00:00,1531562400,30.36,1007,38,14.46,3.09,348
39.7,32.4,2018-07-14 11:00:00+00:00,1531566000,30.9,1007,36,14.1,3.23,339
39.6,32.4,2018-07-14 11:00:00+00:00,1531566000,30.32,1006,36,13.59,3.52,337
39.5,32.4,2018-07-14 11:00:00+00:00,1531566000,29.52,1006,36,12.89,3.52,337
39.4,32.4,2018-07-14 11:00:00+00:00,1531566000,29.31,1006,36,12.7,3.52,337
39.4,32.4,2018-07-14 12:00:00+00:00,1531569600,29.59,1006,34,12.08,4.05,335
39.3,32.4,2018-07-14 12:00:00+00:00,1531569600,28.78,1005,33,10.92,3.99,333
39.2,32.4,2018-07-14 12:00:00+00:00,1531569600,29.64,1005,33,11.67,3.99,333
39.2,32.3,2018-07-14 12:00:00+00:00,1531569600,30.59,1005,33,12.5,4.02,331
39.1,32.3,2018-07-14 12:00:00+00:00,1531569600,30.83,1005,34,13.16,4.33,336
39.0,32.3,2018-07-14 12:00:00+00:00,1531569600,30.27,1005,34,12.67,4.33,336
39.0,32.3,2018-07-14 13:00:00+00:00,1531573200,30.28,1005,33,12.23,4.54,335
38.9,32.3,2018-07-14 13:00:00+00:00,1531573200,29.87,1005,33,11.87,4.54,335
38.8,32.3,2018-07-14 13:00:00+00:00,1531573200,29.82,1005,34,12.28,4.04,338
38.7,32.3,2018-07-14 13:00:00+00:00,1531573200,29.2,1005,34,11.74,4.04,338
38.6,32.3,2018-07-14 13:00:00+00:00,1531573200,29.28,1005,35,12.25,3.83,343
38.5,32.3,2018-07-14 13:00:00+00:00,1531573200,29.2,1005,35,12.18,3.83,343
38.4,32.3,2018-07-14 13:00:00+00:00,1531573200,28.91,1005,35,11.92,3.83,343
38.4,32.3,2018-07-14 14:00:00+00:00,1531576800,28.54,1004,34,11.16,3.94,340
38.4,32.4,2018-07-14 14:00:00+00:00,1531576800,28.48,1004,35,11.55,3.79,343
38.3,32.4,2018-07-14 14:00:00+00:00,1531576800,28.44,1004,35,11.51,4.33,348
38.3,32.3,2018-07-14 14:00:00+00:00,1531576800,28.42,1005,38,12.74,4.05,350
38.2,32.4,2018-07-14 14:00:00+00:00,1531576800,27.43,1004,35,10.63,4.33,348
38.2,32.5,2018-07-14 14:00:00+00:00,1531576800,27.78,1004,35,10.93,4.33,348
38.1,32.5,2018-07-14 14:00:00+00:00,1531576800,27.67,1004,32,9.5,5.14,10
38.0,32.5,2018-07-14 14:00:00+00:00,1531576800,27.7,1005,32,9.52,5.14,10
38.0,32.4,2018-07-14 14:00:00+00:00,1531576800,25.48,1005,32,7.59,5.14,10
38.0,32.4,2018-07-14 15:00:00+00:00,1531580400,25.76,1004,31,7.37,6.2,30
37.9,32.4,2018-07-14 15:00:00+00:00,1531580400,27.47,1004,30,8.37,6.2,30
37.8,32.4,2018-07-14 15:00:00+00:00,1531580400,28.44,1004,33,10.63,4.47,9
37.8,32.3,2018-07-14 15:00:00+00:00,1531580400,25.46,1004,37,9.72,3.92,10
37.7,32.3,2018-07-14 15:00:00+00:00,1531580400,27.39,1004,37,11.43,3.92,10
37.6,32.3,2018-07-14 15:00:00+00:00,1531580400,28.61,1004,33,10.77,3.56,19
37.6,32.3,2018-07-14 16:00:00+00:00,1531584000,28.0,1004,34,10.69,3.46,17
37.5,32.3,2018-07-14 16:00:00+00:00,1531584000,28.81,1004,34,11.4,3.46,17
37.5,32.4,2018-07-14 16:00:00+00:00,1531584000,28.78,1003,32,10.46,4.12,14
37.0,29.3,2020-06-29 08:00:00+00:00,1593417600,26.71,1007,32,8.66,2.22,230
37.0,29.4,2020-06-29 08:00:00+00:00,1593417600,28.41,1008,29,8.68,1.67,241
37.1,29.4,2020-06-29 08:00:00+00:00,1593417600,26.91,1008,29,7.39,1.67,241
37.1,29.4,2020-06-29 09:00:00+00:00,1593421200,27.5,1008,31,8.88,2.3,254
37.2,29.4,2020-06-29 09:00:00+00:00,1593421200,27.43,1007,28,7.32,1.1,284
37.3,29.4,2020-06-29 09:00:00+00:00,1593421200,27.65,1007,28,7.51,1.1,284
37.3,29.4,2020-06-29 10:00:00+00:00,1593424800,28.05,1007,28,7.85,1.63,285
37.3,29.3,2020-06-29 10:00:00+00:00,1593424800,30.45,1007,31,11.43,2.08,266
37.4,29.3,2020-06-29 10:00:00+00:00,1593424800,27.91,1006,28,7.73,2.12,312
37.4,29.2,2020-06-29 10:00:00+00:00,1593424800,26.28,1006,28,6.34,2.12,312
37.5,29.2,2020-06-29 10:00:00+00:00,1593424800,29.49,1006,28,9.08,2.12,312
37.5,29.2,2020-06-29 11:00:00+00:00,1593428400,30.51,1005,26,8.85,2.87,309
37.5,29.3,2020-06-29 11:00:00+00:00,1593428400,33.98,1005,26,11.78,2.87,309
37.5,29.4,2020-06-29 11:00:00+00:00,1593428400,34.29,1006,25,11.45,2.66,316
37.5,29.5,2020-06-29 11:00:00+00:00,1593428400,31.51,1006,25,9.12,2.66,316
37.5,29.6,2020-06-29 11:00:00+00:00,1593428400,30.07,1006,25,7.9,2.66,316
37.5,29.7,2020-06-29 11:00:00+00:00,1593428400,29.53,1006,25,7.45,2.3,329
